Children,Age,Income,MonthlyCharge,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes
0.42539080141398755,-0.8747117460770172,0.7777646831628383,0.35105421746496834,1,0,0,0,0,1,0,0,0
-0.04023120615932501,-1.0679501576460717,0.016049871432192934,-0.5268279188565854,0,0,0,1,0,1,0,0,0
-0.04023120615932501,-0.9230213489692809,1.6581588529769307,-1.1102385918919084,0,0,0,0,1,0,1,0,1
-0.04023120615932501,0.7195051493676832,2.5474031949708404,1.1086872446605271,0,0,0,1,0,0,1,0,0
-0.9714752213059501,0.42964753201410133,-0.10727569594494428,-0.0024671462198960926,0,0,1,0,0,0,1,0,0
-0.9714752213059501,-0.05344849690853518,-0.02163590272694574,-1.2257458393381344,0,0,0,1,0,0,1,0,0
1.3566348165606126,-1.019640554753808,-1.1895321896856583,1.1086872446605271,1,0,0,0,0,0,1,0,0
2.7535008392805502,0.6228859435831559,-1.0374536137788335,-0.2946841595517133,1,0,0,0,0,1,0,0,0
-0.5058532137326376,0.8161243551522105,1.7827740143745416,0.28797346077151675,1,0,0,0,0,1,0,0,0
0.42539080141398755,-0.5848541287234353,2.2120659234144524,1.8656388907243484,1,0,0,0,0,0,1,0,0
-0.04023120615932501,0.28471872333731035,1.7406653391373903,-1.4017149988933928,0,0,0,1,0,0,1,0,0
-0.5058532137326376,-0.3433061142621171,-0.26536480257274486,0.1721280400051709,0,1,0,0,0,0,1,0,0
-0.5058532137326376,1.7340068101052197,-0.22440019956385496,0.5798560067283451,0,0,0,0,1,0,1,0,0
0.8910128089873001,1.0576723696135288,1.6563645212086942,1.9243206905478452,0,0,1,0,0,1,0,0,0
-0.9714752213059501,-1.30949817210739,-0.178454643438949,0.05552854098216812,0,1,0,0,0,1,0,0,1
0.8910128089873001,-1.3578077749996538,1.1761758190896354,-0.06063799177199784,1,0,0,0,0,1,0,0,0
-0.5058532137326376,1.4924587956439015,-0.35455349211072645,0.46256864699658373,0,0,0,0,1,1,0,0,0
0.42539080141398755,0.7678147522599469,0.5906909567444719,0.2299644181822839,0,0,1,0,0,0,1,0,0
0.42539080141398755,-1.0679501576460717,-0.7400678138280251,-0.7605196677579671,1,0,0,0,0,0,1,0,0
3.6847448544271755,1.1059819725057924,-0.03413591877629814,-0.818869773838365,0,1,0,0,0,0,1,0,0
2.7535008392805502,1.0576723696135288,-0.0172003285799409,1.0460126269224197,1,0,0,0,0,0,1,0,0
-0.5058532137326376,1.009362766721265,0.5235123290279727,0.8750605712233246,1,0,0,0,0,0,0,1,0
-0.5058532137326376,-0.19837730558532612,-0.591304774970789,-1.5763101851184598,1,0,0,0,0,0,1,0,0
-0.5058532137326376,-0.29499651136985344,-0.06263939894756816,2.098083810513697,0,0,0,1,0,0,1,0,0
0.8910128089873001,-1.599355789460972,0.7935636301713771,-0.46862654004586046,0,1,0,0,0,1,0,0,0
-0.04023120615932501,-1.30949817210739,1.0340416693196817,0.055474047273267886,0,0,1,0,0,1,0,0,0
-0.04023120615932501,0.9127435609367378,-1.2507020346906976,1.1076847515409687,0,0,1,0,0,1,0,0,0
-0.5058532137326376,-0.5848541287234353,-0.1257364244440645,-0.2363825803754776,1,0,0,0,0,0,1,0,1
0.42539080141398755,-1.30949817210739,-0.29652525720842765,0.28824007905043664,0,1,0,0,0,1,0,0,0
0.8910128089873001,0.09148031176825576,0.5543716890245142,1.0462792452013396,0,0,0,1,0,0,1,0,0
-0.5058532137326376,-0.3433061142621171,-1.121997405030262,1.1076847515409687,0,1,0,0,0,1,0,0,0
-0.9714752213059501,1.6373876043206925,-0.9328946765661276,0.35073310547714753,0,0,0,1,0,1,0,0,1
-0.5058532137326376,-0.6814733345079627,-0.7040806679161189,0.055178853593530024,1,0,0,0,0,0,1,0,1
-0.9714752213059501,1.3475299869671107,0.48690376573310673,1.8656388907243484,0,1,0,0,0,0,1,0,0
-0.9714752213059501,1.444149192751638,0.41158028767652133,-0.992213399461704,0,0,1,0,0,0,1,0,0
0.42539080141398755,1.6373876043206925,-1.1507285634409987,0.23012372720723512,0,1,0,0,0,1,0,0,0
0.42539080141398755,1.1059819725057924,-0.6259319694791999,-0.7612210003930491,0,1,0,0,0,1,0,0,0
1.8222568241339252,-1.3578077749996538,-0.7542502890365862,0.6426156514339759,0,0,0,0,1,1,0,0,1
0.42539080141398755,-0.9230213489692809,2.606581620134707,0.7012974512574729,0,1,0,0,0,0,1,0,0
-0.5058532137326376,-0.3433061142621171,-0.3807753828611577,-0.2946841595517133,1,0,0,0,0,1,0,0,0
-0.5058532137326376,0.9610531638290014,-0.05495340110544765,-0.5278304119761439,0,1,0,0,0,1,0,0,0
2.7535008392805502,0.18809951755278306,-1.1615697184596092,-0.527563793697224,1,0,0,0,0,1,0,0,0
0.42539080141398755,0.23640912044504672,2.220030728774384,-0.8186771579229009,1,0,0,0,0,0,1,0,0
0.8910128089873001,0.8161243551522105,-0.1146610361503021,0.35105421746496834,0,0,1,0,0,0,1,0,0
-0.9714752213059501,-0.005138894016271534,-0.17840176615108821,-0.17735109316334194,0,1,0,0,0,0,1,0,0
-0.9714752213059501,-1.0679501576460717,-0.06181171644171316,-0.2943630475638925,0,1,0,0,0,0,1,0,0
-0.9714752213059501,-0.7297829374002263,0.5480696777167352,-0.00307701892609575,0,0,0,0,1,1,0,0,0
-0.9714752213059501,-1.30949817210739,0.024555685737345834,0.7541300809655913,0,0,0,0,1,1,0,0,0
-0.04023120615932501,-0.43992532004664436,-0.9529688178485723,-0.5855049871903873,0,0,0,0,1,0,1,0,0
0.42539080141398755,0.6228859435831559,-0.5258549286656743,-0.23594786601931547,1,0,0,0,0,1,0,0,1
-0.5058532137326376,0.23640912044504672,2.219963430408016,-1.2268666663157293,1,0,0,0,0,0,1,0,0
1.8222568241339252,-0.10175809980079883,1.1550393250238047,0.8161233175719611,1,0,0,0,0,1,0,0,0
0.8910128089873001,-0.9230213489692809,-1.087222503717744,0.5222072332830292,0,0,0,1,0,1,0,0,0
-0.9714752213059501,1.6373876043206925,-0.4111806973859021,0.05549996558135016,0,0,0,0,1,0,0,1,0
-0.5058532137326376,0.6711955464754196,-1.0469125302726188,1.57375634476752,1,0,0,0,0,1,0,0,0
0.8910128089873001,0.28471872333731035,-0.4901417832454106,1.57375634476752,0,0,1,0,0,0,0,1,0
2.287878831707238,-1.454426980784181,0.4429151062614312,-0.760100173415455,1,0,0,0,0,0,1,0,0
-0.9714752213059501,-0.5365445258311716,1.7763190522341077,1.57375634476752,0,0,0,0,1,0,1,0,0
-0.5058532137326376,-1.4061173778919174,0.4658179639432419,0.8716840589762727,1,0,0,0,0,1,0,0,0
-0.04023120615932501,1.3475299869671107,2.370380960272204,-0.5859111261457315,0,0,0,0,1,1,0,0,0
-0.5058532137326376,-0.10175809980079883,0.4802805576767516,-0.4683054280580404,0,0,0,1,0,1,0,0,0
-0.5058532137326376,0.8161243551522105,0.6548800511861277,-2.158666644957214,0,0,1,0,0,1,0,0,0
-0.9714752213059501,1.6373876043206925,0.20954796982446264,-0.7018378679344702,0,1,0,0,0,1,0,0,0
-0.9714752213059501,-0.3433061142621171,-0.14120019062789835,-1.285548466139226,1,0,0,0,0,1,0,0,0
2.7535008392805502,0.1397899146605194,-0.11093777588109192,1.1080058635287895,0,0,0,0,1,1,0,0,0
0.8910128089873001,-0.43992532004664436,-1.1020032351831768,-0.46939294814512156,0,1,0,0,0,0,1,0,1
-0.9714752213059501,-0.9713309518615445,-0.24781260201959726,0.055178853593530024,0,0,1,0,0,1,0,0,0
-0.9714752213059501,-1.6476653923532356,-0.20271395650522292,0.6957148994210144,0,0,0,0,1,1,0,0,0
-0.5058532137326376,-1.0679501576460717,-0.5816950926562435,0.874805117395458,0,0,1,0,0,0,1,0,0
-0.5058532137326376,-0.9230213489692809,-0.03267327181373403,-0.7601879740148682,0,0,0,1,0,1,0,0,0
0.8910128089873001,-0.488234922938908,-0.05227457652208432,-0.7605196677579671,0,0,1,0,0,0,1,0,0
-0.5058532137326376,1.3958395898593743,-0.38353811190129217,-0.8193918459451515,0,0,0,1,0,0,1,0,0
1.8222568241339252,-0.8264021431847536,0.6772252938323148,-1.6343391792110369,0,0,0,0,1,1,0,0,0
-0.5058532137326376,-0.24668690847758978,-0.8100852089986074,1.8656388907243484,0,0,1,0,0,0,1,0,0
-0.9714752213059501,-0.05344849690853518,-0.8689341343686968,0.5222072332830292,0,0,0,0,1,0,1,0,0
-0.5058532137326376,-0.8747117460770172,-0.8869338253579561,1.6319271903196224,0,0,1,0,0,0,0,1,0
0.42539080141398755,1.444149192751638,0.3272130453862153,-1.052016026262796,0,0,0,0,1,1,0,0,0
-0.9714752213059501,-1.599355789460972,-0.14823898794669704,-0.9933342264392987,0,0,0,0,1,0,1,0,0
-0.9714752213059501,-1.3578077749996538,-0.2653193543253273,1.57375634476752,0,0,0,1,0,1,0,0,0
-0.9714752213059501,1.6856972072129561,-0.20984277631409867,0.05549996558135016,1,0,0,0,0,0,1,0,0
-0.5058532137326376,0.043170708875992114,-0.43960289511467526,-0.061758818749592645,0,0,0,0,1,1,0,0,0
-0.5058532137326376,-0.3433061142621171,1.3318102833545074,-0.23499986660865785,0,0,1,0,0,0,1,0,0
-0.04023120615932501,1.0576723696135288,-0.24468366498584793,-1.2268666663157293,0,0,0,0,1,1,0,0,0
1.3566348165606126,0.6228859435831559,0.17152045980493405,-0.8193918459451515,0,0,0,0,1,0,1,0,0
-0.9714752213059501,-0.10175809980079883,-1.1418574151469891,0.8128118807890883,1,0,0,0,0,1,0,0,1
0.42539080141398755,1.3475299869671107,2.4346189989803095,-0.5272293263222346,1,0,0,0,0,1,0,0,0
-0.9714752213059501,1.0576723696135288,-1.0105132911173011,1.22562491700365,0,0,1,0,0,0,1,0,0
0.42539080141398755,0.043170708875992114,-1.0038171036636503,1.3994822705302739,0,0,0,0,1,1,0,0,0
-0.04023120615932501,0.9610531638290014,0.7116178180631945,-1.284782058039965,0,0,1,0,0,0,1,0,0
-0.9714752213059501,-0.005138894016271534,0.25289816882039684,-0.8186771579229009,0,0,0,1,0,0,1,0,0
2.7535008392805502,-0.9713309518615445,0.6733241735948454,1.1080058635287895,0,0,1,0,0,1,0,0,0
1.3566348165606126,-0.5848541287234353,-0.7707834000418705,-1.1102385918919084,0,0,0,0,1,1,0,0,0
-0.5058532137326376,0.28471872333731035,-1.11149405285063,0.638537806551842,1,0,0,0,0,1,0,0,1
0.42539080141398755,-1.454426980784181,-0.8268918834931551,-0.2947691865192366,0,0,0,1,0,1,0,0,0
-0.5058532137326376,-1.019640554753808,-0.6206682758239611,1.6910151290984634,0,0,0,0,1,1,0,0,0
0.42539080141398755,-0.10175809980079883,-0.7324818895306993,1.9243206905478452,0,0,1,0,0,1,0,0,0
-0.5058532137326376,-0.3433061142621171,0.3675662820668628,-0.8773875331472157,0,0,1,0,0,1,0,0,0
0.42539080141398755,-0.7780925402924899,-1.153940093924382,-0.2947691865192366,0,1,0,0,0,0,1,0,0
-0.9714752213059501,-0.005138894016271534,-0.9375723500311068,-0.759995358099404,0,0,1,0,0,0,1,0,0
-0.5058532137326376,0.42964753201410133,-1.1151404007011334,0.171387433674838,1,0,0,0,0,0,1,0,0
-0.5058532137326376,0.18809951755278306,-0.8399145543878097,-1.0516616073844622,0,0,0,1,0,1,0,0,0
-0.04023120615932501,1.299220384074847,-0.7066008606358999,1.3994822705302739,0,1,0,0,0,1,0,0,0
-0.5058532137326376,-0.488234922938908,-0.026536010402843684,0.5223712737976755,0,1,0,0,0,0,1,0,0
-0.5058532137326376,-0.8747117460770172,0.6727184882975302,2.2153711702454584,1,0,0,0,0,0,1,0,1
-0.5058532137326376,0.47795713490636493,-0.4698146175855159,-0.527563793697224,0,0,1,0,0,1,0,0,0
-0.5058532137326376,0.47795713490636493,-1.1286075030152465,1.1075997245734452,0,0,0,0,1,1,0,0,0
-0.5058532137326376,-1.2611885692151263,0.19294668644805213,-0.3521994257410055,1,0,0,0,0,1,0,0,0
0.8910128089873001,-1.6476653923532356,1.1942104702692162,-1.0516358056155344,0,1,0,0,0,1,0,0,0
-0.5058532137326376,-0.6331637316156989,-0.7132682059325356,-0.7601334803059678,0,0,1,0,0,1,0,0,1
-0.9714752213059501,-0.5365445258311716,0.2043507005308342,1.9238097362764501,0,0,0,0,1,0,1,0,0
-0.9714752213059501,-0.6331637316156989,2.7294806731899253,0.5214408251837681,0,1,0,0,0,1,0,0,0
-0.9714752213059501,0.9127435609367378,-0.8008928639560216,0.17180692801735012,0,1,0,0,0,1,0,0,1
0.42539080141398755,0.38133792912183767,-0.9092034665925735,0.05552854098216812,0,0,0,1,0,0,1,0,1
-0.9714752213059501,0.8644339580444741,-0.48614845550596913,0.34996669737788644,1,0,0,0,0,0,1,0,0
0.8910128089873001,0.7195051493676832,-1.1933244963307528,-0.061918127774543856,1,0,0,0,0,1,0,0,0
-0.5058532137326376,1.6856972072129561,-1.4388630230280544,-1.3423518179381582,0,0,1,0,0,1,0,0,0
-0.5058532137326376,0.47795713490636493,0.6667293706931263,0.8161233175719611,0,1,0,0,0,1,0,0,0
-0.9714752213059501,-0.005138894016271534,1.8903640000880975,-0.5848236060586502,1,0,0,0,0,1,0,0,0
-0.9714752213059501,-0.5848541287234353,0.04243039404620677,0.6415281313468941,0,0,0,0,1,0,1,0,1
-0.04023120615932501,0.47795713490636493,-0.6235752156491706,-0.8180243521919811,0,1,0,0,0,0,1,0,0
0.8910128089873001,0.1397899146605194,-0.8795825713381614,-0.876706152015478,0,1,0,0,0,1,0,0,0
-0.04023120615932501,-1.2611885692151263,-0.5064756211658638,-0.5862455935207209,1,0,0,0,0,0,1,0,1
-0.04023120615932501,-0.29499651136985344,0.9678047817299604,0.5803669609997396,1,0,0,0,0,0,1,0,0
0.8910128089873001,-0.5365445258311716,-0.21528695195187078,-0.23458037226614573,0,0,1,0,0,1,0,0,0
-0.9714752213059501,0.9127435609367378,-0.41516834409441633,0.8753816832111454,0,0,0,0,1,1,0,0,0
0.42539080141398755,0.23640912044504672,1.4744858790720614,-0.2943496921767245,0,1,0,0,0,0,1,0,0
-0.9714752213059501,-0.9713309518615445,0.5532529629342349,0.40973601728846526,0,0,0,0,1,0,1,0,0
